MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
24,24,San Luis Potosí,SLP,007,Cedral,0001,Cedral,19840,9676,10164,5087
24,24,San Luis Potosí,SLP,008,Cerritos,0001,Cerritos,22075,10782,11293,6376
24,24,San Luis Potosí,SLP,009,Cerro de San Pedro,0001,Cerro de San Pedro,5050,2553,2497,1365
24,24,San Luis Potosí,SLP,010,Ciudad del Maíz,0001,Ciudad del Maíz,30320,14995,15325,8042
24,24,San Luis Potosí,SLP,011,Ciudad Fernández,0001,Ciudad Fernández,48106,23443,24663,12807
24,24,San Luis Potosí,SLP,012,Tancanhuitz,0001,Tancanhuitz,20300,10001,10299,5203
24,24,San Luis Potosí,SLP,013,Ciudad Valles,0001,Ciudad Valles,179371,86362,93009,53342
24,24,San Luis Potosí,SLP,014,Coxcatlán,0001,Coxcatlán,15660,7763,7897,4199
24,24,San Luis Potosí,SLP,015,Charcas,0001,Charcas,21814,10656,11158,6018
24,24,San Luis Potosí,SLP,016,Ebano,0001,Ebano,40899,19931,20968,11752
24,24,San Luis Potosí,SLP,017,Guadalcázar,0001,Guadalcázar,25119,12511,12608,6512
24,24,San Luis Potosí,SLP,018,Huehuetlán,0001,Huehuetlán,15334,7482,7852,4063
24,24,San Luis Potosí,SLP,019,Lagunillas,0001,Lagunillas,5453,2730,2723,1718
24,24,San Luis Potosí,SLP,020,Matehuala,0001,Matehuala,102199,49651,52548,27355
24,24,San Luis Potosí,SLP,021,Mexquitic de Carmona,0001,Mexquitic de Carmona,58469,27871,30598,13866
24,24,San Luis Potosí,SLP,022,Moctezuma,0001,Moctezuma,19036,9081,9955,5183
24,24,San Luis Potosí,SLP,023,Rayón,0001,Rayón,15301,7458,7843,4471
24,24,San Luis Potosí,SLP,024,Rioverde,0001,Rioverde,97943,47043,50900,27149
24,24,San Luis Potosí,SLP,025,Salinas,0001,Salinas de Hidalgo,31107,14874,16233,7848
24,24,San Luis Potosí,SLP,026,San Antonio,0001,San Antonio,9382,4704,4678,2394
24,24,San Luis Potosí,SLP,027,San Ciro de Acosta,0001,San Ciro de Acosta,10215,4941,5274,3031
24,24,San Luis Potosí,SLP,028,San Luis Potosí,0001,San Luis Potosí,911908,440897,471011,259503
24,24,San Luis Potosí,SLP,029,San Martín Chalchicuautla,0001,San Martín Chalchicuautla,18468,9107,9361,5262
24,24,San Luis Potosí,SLP,030,San Nicolás Tolentino,0001,San Nicolás Tolentino,4779,2371,2408,1508
24,24,San Luis Potosí,SLP,031,Santa Catarina,0001,Santa Catarina,12163,5917,6246,2952
24,24,San Luis Potosí,SLP,032,Santa María del Río,0001,Santa María del Río,39880,19158,20722,10222
24,24,San Luis Potosí,SLP,033,Santo Domingo,0001,Santo Domingo,10785,5279,5506,2914
24,24,San Luis Potosí,SLP,034,San Vicente Tancuayalab,0001,San Vicente Tancuayalab,14945,7411,7534,4161
24,24,San Luis Potosí,SLP,035,Soledad de Graciano Sánchez,0001,Soledad de Graciano Sánchez,332072,161877,170195,91824
24,24,San Luis Potosí,SLP,036,Tamasopo,0001,Tamasopo,29184,14746,14438,8391
24,24,San Luis Potosí,SLP,037,Tamazunchale,0001,Tamazunchale,95037,46209,48828,24458
24,24,San Luis Potosí,SLP,038,Tampacán,0001,Tampacán,14348,7281,7067,3855
24,24,San Luis Potosí,SLP,039,Tampamolón Corona,0001,Tampamolón Corona,13603,6755,6848,3530
24,24,San Luis Potosí,SLP,040,Tamuín,0001,Tamuín,36968,18109,18859,10553
24,24,San Luis Potosí,SLP,041,Tanlajás,0001,Tanlajás,18208,9111,9097,4959
24,24,San Luis Potosí,SLP,042,Tanquián de Escobedo,0001,Tanquián de Escobedo,13448,6573,6875,3701
24,24,San Luis Potosí,SLP,043,Tierra Nueva,0001,Tierra Nueva,7966,3720,4246,2184
24,24,San Luis Potosí,SLP,044,Vanegas,0001,Vanegas,7557,3806,3751,1970
24,24,San Luis Potosí,SLP,045,Venado,0001,Venado,14188,7016,7172,3982
24,24,San Luis Potosí,SLP,046,Villa de Arriaga,0001,Villa de Arriaga,18206,8993,9213,4645
24,24,San Luis Potosí,SLP,047,Villa de Guadalupe,0001,Villa de Guadalupe,9277,4631,4646,2505
24,24,San Luis Potosí,SLP,048,Villa de la Paz,0001,Villa de la Paz,5298,2634,2664,1333
24,24,San Luis Potosí,SLP,049,Villa de Ramos,0001,Villa de Ramos,38389,18267,20122,9985
24,24,San Luis Potosí,SLP,050,Villa de Reyes,0001,Villa de Reyes,52912,26163,26749,12160
24,24,San Luis Potosí,SLP,051,Villa Hidalgo,0001,Villa Hidalgo,15458,7655,7803,4220
24,24,San Luis Potosí,SLP,052,Villa Juárez,0001,Villa Juárez,10304,5135,5169,2967
24,24,San Luis Potosí,SLP,053,Axtla de Terrazas,0001,Axtla de Terrazas,32544,15917,16627,8507
24,24,San Luis Potosí,SLP,054,Xilitla,0001,Xilitla,49741,24430,25311,12698
24,24,San Luis Potosí,SLP,055,Zaragoza,0001,Villa de Zaragoza,27386,13482,13904,6450
24,24,San Luis Potosí,SLP,056,Villa de Arista,0002,Villa de Arista,17258,8370,8888,4304
24,24,San Luis Potosí,SLP,057,Matlapa,0001,Matlapa,28996,14111,14885,7223
24,24,San Luis Potosí,SLP,058,El Naranjo,0001,El Naranjo,20959,10445,10514,5881
25,25,Sinaloa,Sin.,001,Ahome,0001,Los Mochis,459310,225316,233994,133947
25,25,Sinaloa,Sin.,002,Angostura,0001,Angostura,44093,22129,21964,12958
25,25,Sinaloa,Sin.,003,Badiraguato,0001,Badiraguato,26542,13669,12873,7252
25,25,Sinaloa,Sin.,004,Concordia,0001,Heroica Ciudad Concordia,24899,12539,12360,7220
25,25,Sinaloa,Sin.,005,Cosalá,0001,Cosalá,17012,8676,8336,4175
25,25,Sinaloa,Sin.,006,Culiacán,0001,Culiacán Rosales,1003530,491046,512484,281726
25,25,Sinaloa,Sin.,007,Choix,0001,Choix,29334,14889,14445,8177
25,25,Sinaloa,Sin.,008,Elota,0001,La Cruz,55339,28546,26793,12178
25,25,Sinaloa,Sin.,009,Escuinapa,0001,Escuinapa de Hidalgo,59988,30101,29887,16272
25,25,Sinaloa,Sin.,010,El Fuerte,0001,El Fuerte,96593,48456,48137,26506
25,25,Sinaloa,Sin.,011,Guasave,0001,Guasave,289370,143018,146352,77926
25,25,Sinaloa,Sin.,012,Mazatlán,0001,Mazatlán,501441,245381,256060,152976
25,25,Sinaloa,Sin.,013,Mocorito,0001,Mocorito,40358,20575,19783,11588
25,25,Sinaloa,Sin.,014,Rosario,0001,El Rosario,52345,26449,25896,14817
25,25,Sinaloa,Sin.,015,Salvador Alvarado,0001,Guamúchil,79492,38424,41068,23229
25,25,Sinaloa,Sin.,016,San Ignacio,0001,San Ignacio,19505,10282,9223,5554
25,25,Sinaloa,Sin.,017,Sinaloa,0001,Sinaloa de Leyva,78670,39850,38820,21078
25,25,Sinaloa,Sin.,018,Navolato,0001,Navolato,149122,75469,73653,37692
26,26,Sonora,Son.,001,Aconchi,0001,Aconchi,2563,1336,1227,790
26,26,Sonora,Son.,002,Agua Prieta,0001,Agua Prieta,91929,45811,46118,27092
26,26,Sonora,Son.,003,Álamos,0001,Álamos,24976,12909,12067,7135
26,26,Sonora,Son.,004,Altar,0001,Altar,9492,4712,4780,2668
26,26,Sonora,Son.,005,Arivechi,0001,Arivechi,1177,594,583,395
26,26,Sonora,Son.,006,Arizpe,0001,Arizpe,2788,1446,1342,968
26,26,Sonora,Son.,007,Atil,0001,Atil,626,310,316,191
26,26,Sonora,Son.,008,Bacadéhuachi,0001,Bacadéhuachi,979,522,457,346
26,26,Sonora,Son.,009,Bacanora,0001,Bacanora,759,390,369,262
26,26,Sonora,Son.,010,Bacerac,0001,Bacerac,1221,603,618,380
26,26,Sonora,Son.,011,Bacoachi,0001,Bacoachi,1475,750,725,516
26,26,Sonora,Son.,012,Bácum,0001,Bácum,23151,11784,11367,6407
26,26,Sonora,Son.,013,Banámichi,0001,Banámichi,1825,924,901,565
26,26,Sonora,Son.,014,Baviácora,0001,Baviácora,3191,1662,1529,1041
26,26,Sonora,Son.,015,Bavispe,0001,Bavispe,1169,618,551,387
26,26,Sonora,Son.,016,Benjamín Hill,0001,Benjamín Hill,4988,2483,2505,1544
26,26,Sonora,Son.,017,Caborca,0001,Heroica Caborca,89122,44736,44386,26335
26,26,Sonora,Son.,018,Cajeme,0001,Ciudad Obregón,436484,214601,221883,135744
26,26,Sonora,Son.,019,Cananea,0001,Heroica Ciudad de Cananea,39451,19610,19841,11594
26,26,Sonora,Son.,020,Carbó,0001,Carbó,4946,2568,2378,1402
26,26,Sonora,Son.,021,La Colorada,0001,La Colorada,1848,1020,828,683
26,26,Sonora,Son.,022,Cucurpe,0001,Cucurpe,863,470,393,315
26,26,Sonora,Son.,023,Cumpas,0001,Cumpas,5829,2965,2864,1861
26,26,Sonora,Son.,024,Divisaderos,0001,Divisaderos,753,394,359,242
26,26,Sonora,Son.,025,Empalme,0001,Empalme,51431,25968,25463,14807
26,26,Sonora,Son.,026,Etchojoa,0001,Etchojoa,61309,31308,30001,15534
26,26,Sonora,Son.,027,Fronteras,0001,Fronteras,9041,4580,4461,2697
26,26,Sonora,Son.,028,Granados,0001,Granados,1009,524,485,342
26,26,Sonora,Son.,029,Guaymas,0001,Heroica Guaymas,156863,77987,78876,47136
26,26,Sonora,Son.,030,Hermosillo,0001,Hermosillo,936263,467490,468773,278712
26,26,Sonora,Son.,031,Huachinera,0001,Huachinera,1186,607,579,395
26,26,Sonora,Son.,032,Huásabas,0001,Huásabas,888,467,421,299
26,26,Sonora,Son.,033,Huatabampo,0001,Huatabampo,77682,39417,38265,21446
26,26,Sonora,Son.,034,Huépac,0001,Huépac,943,494,449,328
26,26,Sonora,Son.,035,Imuris,0001,Imuris,12536,6401,6135,3553
26,26,Sonora,Son.,036,Magdalena,0001,Magdalena de Kino,33049,16230,16819,9868
26,26,Sonora,Son.,037,Mazatán,0001,Mazatán,1101,594,507,402
26,26,Sonora,Son.,038,Moctezuma,0001,Moctezuma,5173,2543,2630,1725
26,26,Sonora,Son.,039,Naco,0001,Naco,5774,2897,2877,1698
26,26,Sonora,Son.,040,Nácori Chico,0001,Nácori Chico,1531,808,723,502
26,26,Sonora,Son.,041,Nacozari de García,0001,Nacozari de García,14369,7274,7095,4351
26,26,Sonora,Son.,042,Navojoa,0001,Navojoa,164387,81264,83123,46935
26,26,Sonora,Son.,043,Nogales,0001,Heroica Nogales,264782,132260,132522,78396
26,26,Sonora,Son.,044,Ónavas,0001,Ónavas,365,184,181,120
26,26,Sonora,Son.,045,Opodepe,0001,Opodepe,2438,1325,1113,828
26,26,Sonora,Son.,046,Oquitoa,0001,Oquitoa,496,231,265,156
26,26,Sonora,Son.,047,Pitiquito,0001,Pitiquito,9122,4694,4428,2770
26,26,Sonora,Son.,048,Puerto Peñasco,0001,Puerto Peñasco,62689,31636,31053,19189
26,26,Sonora,Son.,049,Quiriego,0001,Quiriego,3090,1618,1472,934
26,26,Sonora,Son.,050,Rayón,0001,Rayón,1496,809,687,540
26,26,Sonora,Son.,051,Rosario,0001,Rosario,4830,2484,2346,1508
26,26,Sonora,Son.,052,Sahuaripa,0001,Sahuaripa,5257,2719,2538,1746
26,26,Sonora,Son.,053,San Felipe de Jesús,0001,San Felipe de Jesús,369,201,168,126
26,26,Sonora,Son.,054,San Javier,0001,San Javier,537,294,243,156
26,26,Sonora,Son.,055,San Luis Río Colorado,0001,San Luis Río Colorado,199021,100552,98469,59733
26,26,Sonora,Son.,056,San Miguel de Horcasitas,0001,San Miguel de Horcasitas,10729,5607,5122,2787
26,26,Sonora,Son.,057,San Pedro de la Cueva,0001,San Pedro de la Cueva,1458,793,665,565
26,26,Sonora,Son.,058,Santa Ana,0001,Santa Ana,16203,7989,8214,4936
26,26,Sonora,Son.,059,Santa Cruz,0001,Santa Cruz,1835,962,873,558
26,26,Sonora,Son.,060,Sáric,0001,Sáric,2058,1079,979,638
26,26,Sonora,Son.,061,Soyopa,0001,Soyopa,1368,769,599,478
26,26,Sonora,Son.,062,Suaqui Grande,0001,Suaqui Grande,1114,601,513,352
26,26,Sonora,Son.,063,Tepache,0001,Tepache,1178,621,557,398
26,26,Sonora,Son.,064,Trincheras,0001,Trincheras,1381,739,642,481
26,26,Sonora,Son.,065,Tubutama,0001,Tubutama,1473,783,690,487
26,26,Sonora,Son.,066,Ures,0001,Heroica Ciudad de Ures,8548,4451,4097,2947
26,26,Sonora,Son.,067,Villa Hidalgo,0001,Villa Hidalgo,1429,748,681,494
26,26,Sonora,Son.,068,Villa Pesqueira,0001,Villa Pesqueira (Mátape),1043,592,451,379
26,26,Sonora,Son.,069,Yécora,0001,Yécora,4793,2415,2378,1524
26,26,Sonora,Son.,070,General Plutarco Elías Calles,0001,Sonoyta,13627,6727,6900,4096
26,26,Sonora,Son.,071,Benito Juárez,0001,Villa Juárez,21692,10901,10791,5986
26,26,Sonora,Son.,072,San Ignacio Río Muerto,0001,San Ignacio Río Muerto,14279,7342,6937,3925
27,27,Tabasco,Tab.,001,Balancán,0001,Balancán,58524,29242,29282,17037
27,27,Tabasco,Tab.,002,Cárdenas,0001,Cárdenas,243229,118795,124434,67278
27,27,Tabasco,Tab.,003,Centla,0001,Frontera,107731,53114,54617,28480
27,27,Tabasco,Tab.,004,Centro,0001,Villahermosa,683607,330080,353527,197683
27,27,Tabasco,Tab.,005,Comalcalco,0001,Comalcalco,214877,105283,109594,58320
27,27,Tabasco,Tab.,006,Cunduacán,0001,Cunduacán,137257,67272,69985,37604
27,27,Tabasco,Tab.,007,Emiliano Zapata,0001,Emiliano Zapata,32181,15453,16728,9518
27,27,Tabasco,Tab.,008,Huimanguillo,0001,Huimanguillo,190885,93910,96975,51674
27,27,Tabasco,Tab.,009,Jalapa,0001,Jalapa,37749,18879,18870,10573
27,27,Tabasco,Tab.,010,Jalpa de Méndez,0001,Jalpa de Méndez,91185,44913,46272,23707
27,27,Tabasco,Tab.,011,Jonuta,0001,Jonuta,30798,15454,15344,8674
27,27,Tabasco,Tab.,012,Macuspana,0001,Macuspana,158601,77531,81070,43231
27,27,Tabasco,Tab.,013,Nacajuca,0001,Nacajuca,150300,72894,77406,42007
27,27,Tabasco,Tab.,014,Paraíso,0001,Paraíso,96741,47672,49069,26545
27,27,Tabasco,Tab.,015,Tacotalpa,0001,Tacotalpa,47905,23754,24151,12769
27,27,Tabasco,Tab.,016,Teapa,0001,Teapa,58718,28764,29954,16168
27,27,Tabasco,Tab.,017,Tenosique,0001,Tenosique de Pino Suárez,62310,30661,31649,18146
28,28,Tamaulipas,Tamps.,001,Abasolo,0001,Abasolo,9822,4898,4924,3085
28,28,Tamaulipas,Tamps.,002,Aldama,0001,Aldama,28725,14347,14378,9165
28,28,Tamaulipas,Tamps.,003,Altamira,0001,Altamira,269790,133306,136484,80914
28,28,Tamaulipas,Tamps.,004,Antiguo Morelos,0001,Antiguo Morelos,8850,4387,4463,2785
28,28,Tamaulipas,Tamps.,005,Burgos,0001,Burgos,4256,2201,2055,1420
28,28,Tamaulipas,Tamps.,006,Bustamante,0001,Bustamante,7542,3853,3689,1877
28,28,Tamaulipas,Tamps.,007,Camargo,0001,Ciudad Camargo,16546,8620,7926,6369
28,28,Tamaulipas,Tamps.,008,Casas,0001,Casas,4143,2178,1965,1204
28,28,Tamaulipas,Tamps.,009,Ciudad Madero,0001,Ciudad Madero,205933,98248,107685,65658
28,28,Tamaulipas,Tamps.,010,Cruillas,0001,Cruillas,1671,826,845,569
28,28,Tamaulipas,Tamps.,011,Gómez Farías,0036,Gómez Farías,8288,4230,4058,2607
28,28,Tamaulipas,Tamps.,012,González,0001,González,41470,20368,21102,12334
28,28,Tamaulipas,Tamps.,013,Güémez,0001,Güémez,15032,7762,7270,4579
28,28,Tamaulipas,Tamps.,014,Guerrero,0001,Nueva Ciudad Guerrero,3803,2115,1688,1912
28,28,Tamaulipas,Tamps.,015,Gustavo Díaz Ordaz,0001,Ciudad Gustavo Díaz Ordaz,15677,7866,7811,4932
28,28,Tamaulipas,Tamps.,016,Hidalgo,0001,Hidalgo,17012,8689,8323,5488
28,28,Tamaulipas,Tamps.,017,Jaumave,0001,Jaumave,15994,7992,8002,4400
28,28,Tamaulipas,Tamps.,018,Jiménez,0001,Santander Jiménez,6375,3171,3204,2002
28,28,Tamaulipas,Tamps.,019,Llera,0001,Llera de Canales,14645,7468,7177,4745
28,28,Tamaulipas,Tamps.,020,Mainero,0001,Villa Mainero,2048,1021,1027,690
28,28,Tamaulipas,Tamps.,021,El Mante,0001,Ciudad Mante,106144,50919,55225,34655
28,28,Tamaulipas,Tamps.,022,Matamoros,0001,Heroica Matamoros,541979,267898,274081,159609
28,28,Tamaulipas,Tamps.,023,Méndez,0001,Méndez,4280,2142,2138,1400
28,28,Tamaulipas,Tamps.,024,Mier,0001,Mier,6385,3383,3002,2983
28,28,Tamaulipas,Tamps.,025,Miguel Alemán,0001,Ciudad Miguel Alemán,26237,13625,12612,11567
28,28,Tamaulipas,Tamps.,026,Miquihuana,0001,Miquihuana,3704,1912,1792,1006
28,28,Tamaulipas,Tamps.,027,Nuevo Laredo,0001,Nuevo Laredo,425058,209442,215616,120335
28,28,Tamaulipas,Tamps.,028,Nuevo Morelos,0001,Nuevo Morelos,3810,1977,1833,1134
28,28,Tamaulipas,Tamps.,029,Ocampo,0001,Ocampo,13190,6730,6460,4003
28,28,Tamaulipas,Tamps.,030,Padilla,0001,Nueva Villa de Padilla,13618,6851,6767,4120
28,28,Tamaulipas,Tamps.,031,Palmillas,0001,Palmillas,1917,961,956,597
28,28,Tamaulipas,Tamps.,032,Reynosa,0001,Reynosa,704767,350361,354406,216245
28,28,Tamaulipas,Tamps.,033,Río Bravo,0001,Ciudad Río Bravo,132484,66121,66363,38910
28,28,Tamaulipas,Tamps.,034,San Carlos,0001,San Carlos,7411,3855,3556,2365
28,28,Tamaulipas,Tamps.,035,San Fernando,0001,San Fernando,51405,25712,25693,15533
28,28,Tamaulipas,Tamps.,036,San Nicolás,0001,San Nicolás,926,494,432,279
28,28,Tamaulipas,Tamps.,037,Soto la Marina,0001,Soto la Marina,23673,12103,11570,7718
28,28,Tamaulipas,Tamps.,038,Tampico,0001,Tampico,297562,141757,155805,93870
28,28,Tamaulipas,Tamps.,039,Tula,0001,Ciudad Tula,28230,14010,14220,7777
28,28,Tamaulipas,Tamps.,040,Valle Hermoso,0001,Valle Hermoso,60055,29442,30613,18130
28,28,Tamaulipas,Tamps.,041,Victoria,0001,Ciudad Victoria,349688,169229,180459,101678
28,28,Tamaulipas,Tamps.,042,Villagrán,0001,Villagrán,5361,2735,2626,1685
28,28,Tamaulipas,Tamps.,043,Xicoténcatl,0001,Xicoténcatl,22229,10935,11294,7046
29,29,Tlaxcala,Tlax.,001,Amaxac de Guerrero,0001,Amaxac de Guerrero,11403,5554,5849,3010
29,29,Tlaxcala,Tlax.,002,Apetatitlán de Antonio Carvajal,0001,Apetatitlán,16003,7745,8258,4234
29,29,Tlaxcala,Tlax.,003,Atlangatepec,0001,Atlangatepec,7087,3458,3629,1908
29,29,Tlaxcala,Tlax.,004,Atltzayanca,0001,Atlzayanca,18111,8943,9168,4536
29,29,Tlaxcala,Tlax.,005,Apizaco,0001,Ciudad de Apizaco,80725,38467,42258,22607
29,29,Tlaxcala,Tlax.,006,Calpulalpan,0001,Heroica Ciudad de Calpulalpan,51172,24616,26556,12870
29,29,Tlaxcala,Tlax.,007,El Carmen Tequexquitla,0001,Villa de El Carmen Tequexquitla,17332,8405,8927,4163
29,29,Tlaxcala,Tlax.,008,Cuapiaxtla,0001,Cuapiaxtla,16222,7972,8250,3875
29,29,Tlaxcala,Tlax.,009,Cuaxomulco,0001,Cuaxomulco,5928,2902,3026,1521
29,29,Tlaxcala,Tlax.,010,Chiautempan,0001,Santa Ana Chiautempan,73215,35251,37964,18706
29,29,Tlaxcala,Tlax.,011,Muñoz de Domingo Arenas,0001,Muñoz,4755,2291,2464,1242
29,29,Tlaxcala,Tlax.,012,Españita,0001,Españita,9416,4586,4830,2446
29,29,Tlaxcala,Tlax.,013,Huamantla,0001,Huamantla,98764,47761,51003,23998
29,29,Tlaxcala,Tlax.,014,Hueyotlipan,0001,Hueyotlipan,15190,7426,7764,3861
29,29,Tlaxcala,Tlax.,015,Ixtacuixtla de Mariano Matamoros,0001,Villa Mariano Matamoros,38970,18916,20054,10170
29,29,Tlaxcala,Tlax.,016,Ixtenco,0001,Ixtenco,7504,3622,3882,1970
29,29,Tlaxcala,Tlax.,017,Mazatecochco de José María Morelos,0001,Mazatecochco,11592,5819,5773,2519
29,29,Tlaxcala,Tlax.,018,Contla de Juan Cuamatzi,0001,Contla,38579,18792,19787,9297
29,29,Tlaxcala,Tlax.,019,Tepetitla de Lardizábal,0001,Tepetitla,22274,10699,11575,5695
29,29,Tlaxcala,Tlax.,020,Sanctórum de Lázaro Cárdenas,0001,Sanctórum,9432,4583,4849,2385
29,29,Tlaxcala,Tlax.,021,Nanacamilpa de Mariano Arista,0001,Ciudad de Nanacamilpa,18686,9062,9624,4795
29,29,Tlaxcala,Tlax.,022,Acuamanala de Miguel Hidalgo,0001,Acuamanala,6432,3184,3248,1515
29,29,Tlaxcala,Tlax.,023,Natívitas,0001,Natívitas,26309,12725,13584,6420
29,29,Tlaxcala,Tlax.,024,Panotla,0001,Panotla,28357,13419,14938,7680
29,29,Tlaxcala,Tlax.,025,San Pablo del Monte,0001,Ciudad de San Pablo del Monte,82688,40802,41886,18316
29,29,Tlaxcala,Tlax.,026,Santa Cruz Tlaxcala,0001,Santa Cruz Tlaxcala,24116,11602,12514,6542
29,29,Tlaxcala,Tlax.,027,Tenancingo,0001,Tenancingo,12974,6310,6664,2910
29,29,Tlaxcala,Tlax.,028,Teolocholco,0001,Teolocholco,25257,12376,12881,5783
29,29,Tlaxcala,Tlax.,029,Tepeyanco,0001,Tepeyanco,13328,6358,6970,3254
29,29,Tlaxcala,Tlax.,030,Terrenate,0001,Terrenate,15475,7684,7791,3774
29,29,Tlaxcala,Tlax.,031,Tetla de la Solidaridad,0001,Tetla,35284,17253,18031,9514
29,29,Tlaxcala,Tlax.,032,Tetlatlahuca,0001,Tetlatlahuca,13561,6521,7040,3362
29,29,Tlaxcala,Tlax.,033,Tlaxcala,0001,Tlaxcala de Xicohténcatl,99896,47252,52644,28873
29,29,Tlaxcala,Tlax.,034,Tlaxco,0001,Tlaxco,45438,22077,23361,11842
29,29,Tlaxcala,Tlax.,035,Tocatlán,0001,Tocatlán,6294,3119,3175,1464
29,29,Tlaxcala,Tlax.,036,Totolac,0001,San Juan Totolac,22529,10728,11801,5921
29,29,Tlaxcala,Tlax.,037,Ziltlaltépec de Trinidad Sánchez Santos,0001,Zitlaltépec,9207,4439,4768,2235
29,29,Tlaxcala,Tlax.,038,Tzompantepec,0001,Tzompantepec,18006,8736,9270,5079
29,29,Tlaxcala,Tlax.,039,Xaloztoc,0001,Xaloztoc,25607,12746,12861,5994
29,29,Tlaxcala,Tlax.,040,Xaltocan,0001,Xaltocan,10601,5013,5588,2961
29,29,Tlaxcala,Tlax.,041,Papalotla de Xicohténcatl,0001,Papalotla,33499,16182,17317,8350
29,29,Tlaxcala,Tlax.,042,Xicohtzinco,0001,Xicohtzinco,14197,6762,7435,3634
29,29,Tlaxcala,Tlax.,043,Yauhquemehcan,0001,San Dionisio Yauhquemehcan,42242,20388,21854,12050
29,29,Tlaxcala,Tlax.,044,Zacatelco,0001,Zacatelco,45717,21940,23777,11368
29,29,Tlaxcala,Tlax.,045,Benito Juárez,0001,Benito Juárez,6211,2963,3248,1541
29,29,Tlaxcala,Tlax.,046,Emiliano Zapata,0001,Emiliano Zapata,4951,2427,2524,1240
29,29,Tlaxcala,Tlax.,047,Lázaro Cárdenas,0001,Lázaro Cárdenas,3534,1735,1799,910
29,29,Tlaxcala,Tlax.,048,La Magdalena Tlaltelulco,0001,La Magdalena Tlaltelulco,19036,9440,9596,4614
29,29,Tlaxcala,Tlax.,049,San Damián Texóloc,0001,San Damián Texóloc,5884,2922,2962,1479
29,29,Tlaxcala,Tlax.,050,San Francisco Tetlanohcan,0001,San Francisco Tetlanohcan,11761,5642,6119,2747
29,29,Tlaxcala,Tlax.,051,San Jerónimo Zacualpan,0001,San Jerónimo Zacualpan,4092,1940,2152,1038
29,29,Tlaxcala,Tlax.,052,San José Teacalco,0001,San José Teacalco,6436,3157,3279,1399
29,29,Tlaxcala,Tlax.,053,San Juan Huactzinco,0001,San Juan Huactzinco,7688,3677,4011,1714
29,29,Tlaxcala,Tlax.,054,San Lorenzo Axocomanitla,0001,San Lorenzo Axocomanitla,5689,2767,2922,1332
29,29,Tlaxcala,Tlax.,055,San Lucas Tecopilco,0001,San Lucas Tecopilco,3077,1541,1536,786
29,29,Tlaxcala,Tlax.,056,Santa Ana Nopalucan,0001,Santa Ana Nopalucan,7952,3900,4052,1888
29,29,Tlaxcala,Tlax.,057,Santa Apolonia Teacalco,0001,Santa Apolonia Teacalco,4636,2244,2392,1136
29,29,Tlaxcala,Tlax.,058,Santa Catarina Ayometla,0001,Santa Catarina Ayometla,9463,4567,4896,2220
29,29,Tlaxcala,Tlax.,059,Santa Cruz Quilehtla,0001,Santa Cruz Quilehtla,7750,3829,3921,1722
29,29,Tlaxcala,Tlax.,060,Santa Isabel Xiloxoxtla,0001,Santa Isabel Xiloxoxtla,5443,2657,2786,1241
30,30,Veracruz de Ignacio de la Llave,Ver.,001,Acajete,0001,Acajete,9701,4920,4781,2630
30,30,Veracruz de Ignacio de la Llave,Ver.,002,Acatlán,0001,Acatlán,3441,1666,1775,863
30,30,Veracruz de Ignacio de la Llave,Ver.,003,Acayucan,0001,Acayucan,80815,38517,42298,23832
30,30,Veracruz de Ignacio de la Llave,Ver.,004,Actopan,0001,Actopan,41742,20610,21132,13456
30,30,Veracruz de Ignacio de la Llave,Ver.,005,Acula,0001,Acula,5253,2670,2583,1704
30,30,Veracruz de Ignacio de la Llave,Ver.,006,Acultzingo,0001,Acultzingo,23100,11178,11922,5991
30,30,Veracruz de Ignacio de la Llave,Ver.,007,Camarón de Tejeda,0001,Camarón de Tejeda,6538,3195,3343,1930
30,30,Veracruz de Ignacio de la Llave,Ver.,008,Alpatláhuac,0001,Alpatláhuac,10338,5034,5304,2514
30,30,Veracruz de Ignacio de la Llave,Ver.,009,Alto Lucero de Gutiérrez Barrios,0001,Alto Lucero,28184,14006,14178,8830
30,30,Veracruz de Ignacio de la Llave,Ver.,010,Altotonga,0001,Altotonga,64234,30527,33707,16708
30,30,Veracruz de Ignacio de la Llave,Ver.,011,Alvarado,0001,Alvarado,57035,27938,29097,18446
30,30,Veracruz de Ignacio de la Llave,Ver.,012,Amatitlán,0001,Amatitlán,7866,3848,4018,2732
30,30,Veracruz de Ignacio de la Llave,Ver.,013,Naranjos Amatlán,0001,Naranjos,26843,12669,14174,8369
30,30,Veracruz de Ignacio de la Llave,Ver.,014,Amatlán de los Reyes,0001,Amatlán de los Reyes,46955,22774,24181,13305
30,30,Veracruz de Ignacio de la Llave,Ver.,015,Angel R. Cabada,0001,Ángel R. Cabada,33839,16514,17325,10876
30,30,Veracruz de Ignacio de la Llave,Ver.,016,La Antigua,0001,José Cardel,28682,13737,14945,9177
30,30,Veracruz de Ignacio de la Llave,Ver.,017,Apazapan,0001,Apazapan,4709,2363,2346,1520
30,30,Veracruz de Ignacio de la Llave,Ver.,018,Aquila,0001,Aquila,1978,929,1049,486
